2021-09-04T14:37:30.134+09:00,user,Action,EditorEnter,JavaTest,Editor,C:/Users/user/IdeaProjects/JavaTest/src/JavaTest.java,,5,0,Changes
2021-09-04T14:37:30.171+09:00,user,KeyEvent,10:10:0,JavaTest,Editor,C:/Users/user/IdeaProjects/JavaTest/src/JavaTest.java,,6,0,Changes
2021-09-04T14:37:30.365+09:00,user,IdeState,Active,JavaTest,Editor,C:/Users/user/IdeaProjects/JavaTest/src/JavaTest.java,,6,0,Changes
2021-09-04T14:37:31.365+09:00,user,IdeState,Active,JavaTest,Editor,C:/Users/user/IdeaProjects/JavaTest/src/JavaTest.java,,6,0,Changes
2021-09-04T14:37:32.379+09:00,user,IdeState,Active,JavaTest,Popup,C:/Users/user/IdeaProjects/JavaTest/src/JavaTest.java,,6,0,Changes
2021-09-04T14:37:33.381+09:00,user,IdeState,Active,JavaTest,Popup,C:/Users/user/IdeaProjects/JavaTest/src/JavaTest.java,,6,0,Changes
2021-09-04T14:37:34.383+09:00,user,IdeState,Active,JavaTest,Popup,C:/Users/user/IdeaProjects/JavaTest/src/JavaTest.java,,6,0,Changes
2021-09-04T14:37:35.388+09:00,user,IdeState,Active,JavaTest,Popup,C:/Users/user/IdeaProjects/JavaTest/src/JavaTest.java,,6,0,Changes
2021-09-04T14:37:36.400+09:00,user,IdeState,Active,JavaTest,Editor,C:/Users/user/AppData/Roaming/JetBrains/IdeaIC2021.2/plugins/activity-tracker/ide-events.csv,,13,53,Changes
2021-09-04T14:37:37.407+09:00,user,IdeState,Active,JavaTest,Editor,C:/Users/user/AppData/Roaming/JetBrains/IdeaIC2021.2/plugins/activity-tracker/ide-events.csv,,13,53,Changes
2021-09-04T14:37:38.408+09:00,user,IdeState,Active,JavaTest,Editor,C:/Users/user/AppData/Roaming/JetBrains/IdeaIC2021.2/plugins/activity-tracker/ide-events.csv,,13,53,Changes
2021-09-04T14:37:39.409+09:00,user,IdeState,Active,JavaTest,Editor,C:/Users/user/AppData/Roaming/JetBrains/IdeaIC2021.2/plugins/activity-tracker/ide-events.csv,,13,53,Changes
2021-09-04T14:37:40.415+09:00,user,IdeState,Active,JavaTest,Editor,C:/Users/user/AppData/Roaming/JetBrains/IdeaIC2021.2/plugins/activity-tracker/ide-events.csv,,13,53,Changes
2021-09-04T14:37:41.419+09:00,user,IdeState,Active,JavaTest,Editor,C:/Users/user/AppData/Roaming/JetBrains/IdeaIC2021.2/plugins/activity-tracker/ide-events.csv,,13,53,Changes
2021-09-04T14:37:42.434+09:00,user,IdeState,Active,JavaTest,Editor,C:/Users/user/AppData/Roaming/JetBrains/IdeaIC2021.2/plugins/activity-tracker/ide-events.csv,,13,53,Changes
2021-09-04T14:37:43.448+09:00,user,IdeState,Active,JavaTest,Editor,C:/Users/user/AppData/Roaming/JetBrains/IdeaIC2021.2/plugins/activity-tracker/ide-events.csv,,13,53,Changes
2021-09-04T14:37:44.453+09:00,user,IdeState,Active,JavaTest,Editor,C:/Users/user/AppData/Roaming/JetBrains/IdeaIC2021.2/plugins/activity-tracker/ide-events.csv,,13,53,Changes
2021-09-04T14:37:45.467+09:00,user,IdeState,Active,JavaTest,Editor,C:/Users/user/AppData/Roaming/JetBrains/IdeaIC2021.2/plugins/activity-tracker/ide-events.csv,,13,53,Changes
2021-09-04T14:37:46.471+09:00,user,IdeState,Active,JavaTest,Editor,C:/Users/user/AppData/Roaming/JetBrains/IdeaIC2021.2/plugins/activity-tracker/ide-events.csv,,13,53,Changes
2021-09-04T14:37:47.488+09:00,user,IdeState,Active,JavaTest,Editor,C:/Users/user/AppData/Roaming/JetBrains/IdeaIC2021.2/plugins/activity-tracker/ide-events.csv,,13,53,Changes
2021-09-04T14:37:48.501+09:00,user,IdeState,Active,JavaTest,Editor,C:/Users/user/IdeaProjects/JavaTest/src/JavaTest.java,,6,0,Changes
2021-09-04T14:37:49.514+09:00,user,IdeState,Active,JavaTest,Popup,C:/Users/user/IdeaProjects/JavaTest/src/JavaTest.java,,6,0,Changes
2021-09-04T14:37:50.126+09:00,user,Action,Start/Stop Activity Tracking,,,,,-1,-1,
